seed,threshold,n,t_max,dt,peak_drift,final_drift,peak_time,branches,passed_i16,passed_i18,reference,run_id
15,0.25,6,3.0,0.005,0.06653750875974572,0.052723462124022,2.67,4,true,false,candidate,004763
15,0.25,6,3.0,0.01,0.0665375093606123,0.052723463084012975,2.67,4,true,false,candidate,004764
15,0.25,6,3.0,0.02,0.06652512635515183,0.05272348192789099,2.68,4,true,false,candidate,004765
15,0.25,8,0.3,0.005,0.0035876613250762635,0.0035876613250762635,0.3,0,false,true,candidate,004766
15,0.25,8,0.3,0.01,0.003587661331947878,0.003587661331947878,0.3,0,false,true,candidate,004767
15,0.25,8,0.3,0.02,0.00358766109133124,0.00358766109133124,0.3,0,false,true,candidate,004768
15,0.25,8,0.5,0.005,0.007865943907656714,0.007865943907656714,0.5,1,false,true,candidate,004769
15,0.25,8,0.5,0.01,0.007865943897868544,0.007865943897868544,0.5,1,false,true,candidate,004770
15,0.25,8,0.5,0.02,0.007865943156294186,0.007865943156294186,0.5,1,false,true,candidate,004771
15,0.25,8,1.0,0.005,0.016327892577565617,0.016327892577565617,1.0,2,false,true,candidate,004772
15,0.25,8,1.0,0.01,0.01632789252669964,0.01632789252669964,1.0,2,false,true,candidate,004773
15,0.25,8,1.0,0.02,0.016327890527080502,0.016327890527080502,1.0,2,false,true,candidate,004774
15,0.25,8,3.0,0.005,0.04721064544856857,0.037059183075680346,2.74,3,false,false,candidate,004775
15,0.25,8,3.0,0.01,0.04721064592904267,0.03705918411087805,2.74,3,false,false,candidate,004776
15,0.25,8,3.0,0.02,0.0472106566449797,0.03705920406656604,2.74,3,false,false,candidate,004777
15,0.25,12,0.3,0.005,0.008180161760901751,0.008180161760901751,0.3,1,false,true,candidate,004778
15,0.25,12,0.3,0.01,0.008180161613409067,0.008180161613409067,0.3,1,false,true,candidate,004779
15,0.25,12,0.3,0.02,0.008180157831449432,0.008180157831449432,0.3,1,false,true,candidate,004780
15,0.25,12,0.5,0.005,0.019584610956067453,0.019584610956067453,0.5,1,false,true,candidate,004781
15,0.25,12,0.5,0.01,0.019584610712777843,0.019584610712777843,0.5,1,false,true,candidate,004782
15,0.25,12,0.5,0.02,0.01958460439890575,0.01958460439890575,0.5,1,false,true,candidate,004783
15,0.25,12,1.0,0.005,0.027782086497376905,0.018485129838965778,0.755,2,false,true,candidate,004784
15,0.25,12,1.0,0.01,0.027781245891701837,0.018485130128296338,0.75,2,false,true,candidate,004785
15,0.25,12,1.0,0.02,0.02777520263365119,0.01848512988979179,0.76,2,false,true,candidate,004786
15,0.25,12,3.0,0.005,0.049374277024329956,0.03279784429593991,2.265,3,false,false,candidate,004787
15,0.25,12,3.0,0.01,0.049373344865821574,0.03279784533617892,2.2600000000000002,3,false,false,candidate,004788
15,0.25,12,3.0,0.02,0.04937336234498358,0.03279787574198446,2.2600000000000002,3,false,false,candidate,004789
15,0.25,16,0.3,0.005,0.003222276514782462,0.003222276514782462,0.3,0,false,true,candidate,004790
15,0.25,16,0.3,0.01,0.003222276204605911,0.003222276204605911,0.3,0,false,true,candidate,004791
15,0.25,16,0.3,0.02,0.003222267686871171,0.003222267686871171,0.3,0,false,true,candidate,004792
15,0.25,16,0.5,0.005,0.009806375640414531,0.009806375640414531,0.5,1,false,true,candidate,004793
15,0.25,16,0.5,0.01,0.009806374935671823,0.009806374935671823,0.5,1,false,true,candidate,004794
15,0.25,16,0.5,0.02,0.009806357681951592,0.009806357681951592,0.5,1,false,true,candidate,004795
15,0.25,16,1.0,0.005,0.045356842473816876,0.045356842473816876,1.0,2,false,false,candidate,004796
15,0.25,16,1.0,0.01,0.04535684114786442,0.04535684114786442,1.0,2,false,false,candidate,004797
15,0.25,16,1.0,0.02,0.04535680751362769,0.04535680751362769,1.0,2,false,false,candidate,004798
15,0.25,16,3.0,0.005,0.09309963592035196,0.09282218908893712,2.935,4,true,false,candidate,004799
15,0.25,16,3.0,0.01,0.09309799006112994,0.09282218780399985,2.93,4,true,false,candidate,004800
15,0.25,16,3.0,0.02,0.09309755213148406,0.09282213151348893,2.94,4,true,false,candidate,004801
16,0.05,4,0.3,0.005,0.0016534634431963902,0.0016534634431963902,0.3,4,true,true,candidate,004802
16,0.05,4,0.3,0.01,0.0016534634437852525,0.0016534634437852525,0.3,4,true,true,candidate,004803
16,0.05,4,0.3,0.02,0.001653463458094917,0.001653463458094917,0.3,4,true,true,candidate,004804
16,0.05,4,0.5,0.005,0.003395635504092276,0.003395635504092276,0.5,4,true,true,candidate,004805
16,0.05,4,0.5,0.01,0.00339563550478561,0.00339563550478561,0.5,4,true,true,candidate,004806
16,0.05,4,0.5,0.02,0.0033956355240825076,0.0033956355240825076,0.5,4,true,true,candidate,004807
16,0.05,4,1.0,0.005,0.011379757246669397,0.011379757246669397,1.0,4,true,true,candidate,004808
16,0.05,4,1.0,0.01,0.011379757246854139,0.011379757246854139,1.0,4,true,true,candidate,004809
16,0.05,4,1.0,0.02,0.01137975726595708,0.01137975726595708,1.0,4,true,true,candidate,004810
16,0.05,4,3.0,0.005,0.02553519205388055,0.02553519205388055,3.0,4,true,true,candidate,004811
16,0.05,4,3.0,0.01,0.02553519205947752,0.02553519205947752,3.0,4,true,true,candidate,004812
16,0.05,4,3.0,0.02,0.02553519220343281,0.02553519220343281,3.0,4,true,true,candidate,004813
16,0.05,6,0.3,0.005,0.002202498758832051,0.002202498758832051,0.3,6,true,true,candidate,004814
16,0.05,6,0.3,0.01,0.002202498753446248,0.002202498753446248,0.3,6,true,true,candidate,004815
16,0.05,6,0.3,0.02,0.002202498681340926,0.002202498681340926,0.3,6,true,true,candidate,004816
16,0.05,6,0.5,0.005,0.003815930518837997,0.003815930518837997,0.5,6,true,true,candidate,004817
16,0.05,6,0.5,0.01,0.0038159305111263877,0.0038159305111263877,0.5,6,true,true,candidate,004818
16,0.05,6,0.5,0.02,0.003815930410875469,0.003815930410875469,0.5,6,true,true,candidate,004819
16,0.05,6,1.0,0.005,0.004750271673802044,0.0037013796788561994,0.75,6,true,true,candidate,004820
16,0.05,6,1.0,0.01,0.004750271665538543,0.0037013796725404737,0.75,6,true,true,candidate,004821
16,0.05,6,1.0,0.02,0.004749202261051024,0.0037013796172888926,0.76,6,true,true,candidate,004822
16,0.05,6,3.0,0.005,0.011481899609217975,0.011481899609217975,3.0,6,true,true,candidate,004823
16,0.05,6,3.0,0.01,0.011481899586511916,0.011481899586511916,3.0,6,true,true,candidate,004824
16,0.05,6,3.0,0.02,0.011481899094926477,0.011481899094926477,3.0,6,true,true,candidate,004825
16,0.05,8,0.3,0.005,0.002706124189136516,0.002706124189136516,0.3,8,true,true,candidate,004826
16,0.05,8,0.3,0.01,0.002706124195438586,0.002706124195438586,0.3,8,true,true,candidate,004827
16,0.05,8,0.3,0.02,0.0027061244726318545,0.0027061244726318545,0.3,8,true,true,candidate,004828
16,0.05,8,0.5,0.005,0.00536858286327524,0.00536858286327524,0.5,8,true,true,candidate,004829
16,0.05,8,0.5,0.01,0.005368582875979744,0.005368582875979744,0.5,8,true,true,candidate,004830
16,0.05,8,0.5,0.02,0.005368583371897051,0.005368583371897051,0.5,8,true,true,candidate,004831
16,0.05,8,1.0,0.005,0.006238187310142029,0.0011907420789156742,0.645,8,true,true,candidate,004832
16,0.05,8,1.0,0.01,0.006237929346040394,0.001190741998862599,0.65,8,true,true,candidate,004833
16,0.05,8,1.0,0.02,0.0062360702531256695,0.0011907401360276015,0.64,8,true,true,candidate,004834
16,0.05,8,3.0,0.005,0.047692835833230474,0.03836400541542684,1.945,8,true,false,candidate,004835
16,0.05,8,3.0,0.01,0.047692672231526956,0.038364005401195556,1.94,8,true,false,candidate,004836
16,0.05,8,3.0,0.02,0.04769266936828709,0.03836400338281498,1.94,8,true,false,candidate,004837
16,0.05,12,0.3,0.005,0.00033784569998207564,0.0003360978968913742,0.29,12,true,true,candidate,004838
16,0.05,12,0.3,0.01,0.0003378456083962256,0.00033609780231147473,0.29,12,true,true,candidate,004839
16,0.05,12,0.3,0.02,0.0003360955352262885,0.0003360955352262885,0.3,12,true,true,candidate,004840
16,0.05,12,0.5,0.005,0.0009867623125565663,0.0009867623125565663,0.5,12,true,true,candidate,004841
16,0.05,12,0.5,0.01,0.0009867624536707977,0.0009867624536707977,0.5,12,true,true,candidate,004842
16,0.05,12,0.5,0.02,0.0009867659776942041,0.0009867659776942041,0.5,12,true,true,candidate,004843
16,0.05,12,1.0,0.005,0.015214686633952871,0.015214686633952871,1.0,12,true,true,candidate,004844
16,0.05,12,1.0,0.01,0.01521468690192496,0.01521468690192496,1.0,12,true,true,candidate,004845
16,0.05,12,1.0,0.02,0.01521469370955542,0.01521469370955542,1.0,12,true,true,candidate,004846
16,0.05,12,3.0,0.005,0.03015683689013505,0.016772490075125938,2.32,12,true,false,candidate,004847
16,0.05,12,3.0,0.01,0.03015683766985145,0.016772491195218734,2.32,12,true,false,candidate,004848
16,0.05,12,3.0,0.02,0.030156856205518563,0.016772517221358755,2.32,12,true,false,candidate,004849
16,0.05,16,0.3,0.005,0.010749010872069586,0.010749010872069586,0.3,15,true,true,candidate,004850
16,0.05,16,0.3,0.01,0.010749010631841749,0.010749010631841749,0.3,15,true,true,candidate,004851
16,0.05,16,0.3,0.02,0.010749004315227406,0.010749004315227406,0.3,15,true,true,candidate,004852
16,0.05,16,0.5,0.005,0.02410526783968958,0.02410526783968958,0.5,16,true,true,candidate,004853
16,0.05,16,0.5,0.01,0.024105267372428685,0.024105267372428685,0.5,16,true,true,candidate,004854
16,0.05,16,0.5,0.02,0.02410525573025435,0.02410525573025435,0.5,16,true,true,candidate,004855
16,0.05,16,1.0,0.005,0.035265506611367625,0.030272563374795558,0.8,16,true,false,candidate,004856
16,0.05,16,1.0,0.01,0.035265506027700955,0.030272562864315455,0.8,16,true,false,candidate,004857
16,0.05,16,1.0,0.02,0.035265489896001645,0.030272546212793516,0.8,16,true,false,candidate,004858
16,0.05,16,3.0,0.005,0.035265506611367625,0.011904964419223951,0.8,16,true,false,candidate,004859
16,0.05,16,3.0,0.01,0.035265506027700955,0.011904962421820153,0.8,16,true,false,candidate,004860
16,0.05,16,3.0,0.02,0.035265489896001645,0.011904905486983974,0.8,16,true,false,candidate,004861
16,0.1,4,0.3,0.005,0.0016534634431963902,0.0016534634431963902,0.3,4,true,true,candidate,004862
16,0.1,4,0.3,0.01,0.0016534634437852525,0.0016534634437852525,0.3,4,true,true,candidate,004863
16,0.1,4,0.3,0.02,0.001653463458094917,0.001653463458094917,0.3,4,true,true,candidate,004864
16,0.1,4,0.5,0.005,0.003395635504092276,0.003395635504092276,0.5,4,true,true,candidate,004865
16,0.1,4,0.5,0.01,0.00339563550478561,0.00339563550478561,0.5,4,true,true,candidate,004866
16,0.1,4,0.5,0.02,0.0033956355240825076,0.0033956355240825076,0.5,4,true,true,candidate,004867
16,0.1,4,1.0,0.005,0.011379757246669397,0.011379757246669397,1.0,4,true,true,candidate,004868
16,0.1,4,1.0,0.01,0.011379757246854139,0.011379757246854139,1.0,4,true,true,candidate,004869
16,0.1,4,1.0,0.02,0.01137975726595708,0.01137975726595708,1.0,4,true,true,candidate,004870
16,0.1,4,3.0,0.005,0.02553519205388055,0.02553519205388055,3.0,4,true,true,candidate,004871
16,0.1,4,3.0,0.01,0.02553519205947752,0.02553519205947752,3.0,4,true,true,candidate,004872
16,0.1,4,3.0,0.02,0.02553519220343281,0.02553519220343281,3.0,4,true,true,candidate,004873
16,0.1,6,0.3,0.005,0.002202498758832051,0.002202498758832051,0.3,6,true,true,candidate,004874
16,0.1,6,0.3,0.01,0.002202498753446248,0.002202498753446248,0.3,6,true,true,candidate,004875
16,0.1,6,0.3,0.02,0.002202498681340926,0.002202498681340926,0.3,6,true,true,candidate,004876
16,0.1,6,0.5,0.005,0.003815930518837997,0.003815930518837997,0.5,6,true,true,candidate,004877
16,0.1,6,0.5,0.01,0.0038159305111263877,0.0038159305111263877,0.5,6,true,true,candidate,004878
16,0.1,6,0.5,0.02,0.003815930410875469,0.003815930410875469,0.5,6,true,true,candidate,004879
16,0.1,6,1.0,0.005,0.004750271673802044,0.0037013796788561994,0.75,6,true,true,candidate,004880
16,0.1,6,1.0,0.01,0.004750271665538543,0.0037013796725404737,0.75,6,true,true,candidate,004881
16,0.1,6,1.0,0.02,0.004749202261051024,0.0037013796172888926,0.76,6,true,true,candidate,004882
16,0.1,6,3.0,0.005,0.011481899609217975,0.011481899609217975,3.0,6,true,true,candidate,004883
16,0.1,6,3.0,0.01,0.011481899586511916,0.011481899586511916,3.0,6,true,true,candidate,004884
16,0.1,6,3.0,0.02,0.011481899094926477,0.011481899094926477,3.0,6,true,true,candidate,004885
16,0.1,8,0.3,0.005,0.002706124189136516,0.002706124189136516,0.3,8,true,true,candidate,004886
16,0.1,8,0.3,0.01,0.002706124195438586,0.002706124195438586,0.3,8,true,true,candidate,004887
16,0.1,8,0.3,0.02,0.0027061244726318545,0.0027061244726318545,0.3,8,true,true,candidate,004888
16,0.1,8,0.5,0.005,0.00536858286327524,0.00536858286327524,0.5,8,true,true,candidate,004889
16,0.1,8,0.5,0.01,0.005368582875979744,0.005368582875979744,0.5,8,true,true,candidate,004890
16,0.1,8,0.5,0.02,0.005368583371897051,0.005368583371897051,0.5,8,true,true,candidate,004891
16,0.1,8,1.0,0.005,0.006238187310142029,0.0011907420789156742,0.645,8,true,true,candidate,004892
16,0.1,8,1.0,0.01,0.006237929346040394,0.001190741998862599,0.65,8,true,true,candidate,004893
16,0.1,8,1.0,0.02,0.0062360702531256695,0.0011907401360276015,0.64,8,true,true,candidate,004894
16,0.1,8,3.0,0.005,0.047692835833230474,0.03836400541542684,1.945,8,true,false,candidate,004895
16,0.1,8,3.0,0.01,0.047692672231526956,0.038364005401195556,1.94,8,true,false,candidate,004896
16,0.1,8,3.0,0.02,0.04769266936828709,0.03836400338281498,1.94,8,true,false,candidate,004897
16,0.1,12,0.3,0.005,0.00033784569998207564,0.0003360978968913742,0.29,5,true,true,candidate,004898
16,0.1,12,0.3,0.01,0.0003378456083962256,0.00033609780231147473,0.29,5,true,true,candidate,004899
16,0.1,12,0.3,0.02,0.0003360955352262885,0.0003360955352262885,0.3,5,true,true,candidate,004900
16,0.1,12,0.5,0.005,0.0009867623125565663,0.0009867623125565663,0.5,5,true,true,candidate,004901
16,0.1,12,0.5,0.01,0.0009867624536707977,0.0009867624536707977,0.5,5,true,true,candidate,004902
16,0.1,12,0.5,0.02,0.0009867659776942041,0.0009867659776942041,0.5,5,true,true,candidate,004903
16,0.1,12,1.0,0.005,0.015214686633952871,0.015214686633952871,1.0,5,true,true,candidate,004904
16,0.1,12,1.0,0.01,0.01521468690192496,0.01521468690192496,1.0,5,true,true,candidate,004905
16,0.1,12,1.0,0.02,0.01521469370955542,0.01521469370955542,1.0,5,true,true,candidate,004906
16,0.1,12,3.0,0.005,0.03015683689013505,0.016772490075125938,2.32,10,true,false,candidate,004907
16,0.1,12,3.0,0.01,0.03015683766985145,0.016772491195218734,2.32,10,true,false,candidate,004908
16,0.1,12,3.0,0.02,0.030156856205518563,0.016772517221358755,2.32,10,true,false,candidate,004909
16,0.1,16,0.3,0.005,0.010749010872069586,0.010749010872069586,0.3,4,true,true,candidate,004910
16,0.1,16,0.3,0.01,0.010749010631841749,0.010749010631841749,0.3,4,true,true,candidate,004911
16,0.1,16,0.3,0.02,0.010749004315227406,0.010749004315227406,0.3,4,true,true,candidate,004912
16,0.1,16,0.5,0.005,0.02410526783968958,0.02410526783968958,0.5,4,true,true,candidate,004913
16,0.1,16,0.5,0.01,0.024105267372428685,0.024105267372428685,0.5,4,true,true,candidate,004914
16,0.1,16,0.5,0.02,0.02410525573025435,0.02410525573025435,0.5,4,true,true,candidate,004915
16,0.1,16,1.0,0.005,0.035265506611367625,0.030272563374795558,0.8,5,true,false,candidate,004916
16,0.1,16,1.0,0.01,0.035265506027700955,0.030272562864315455,0.8,5,true,false,candidate,004917
16,0.1,16,1.0,0.02,0.035265489896001645,0.030272546212793516,0.8,5,true,false,candidate,004918
16,0.1,16,3.0,0.005,0.035265506611367625,0.011904964419223951,0.8,14,true,false,candidate,004919
16,0.1,16,3.0,0.01,0.035265506027700955,0.011904962421820153,0.8,14,true,false,candidate,004920
16,0.1,16,3.0,0.02,0.035265489896001645,0.011904905486983974,0.8,14,true,false,candidate,004921
16,0.15,4,0.3,0.005,0.0016534634431963902,0.0016534634431963902,0.3,4,true,true,candidate,004922
16,0.15,4,0.3,0.01,0.0016534634437852525,0.0016534634437852525,0.3,4,true,true,candidate,004923
16,0.15,4,0.3,0.02,0.001653463458094917,0.001653463458094917,0.3,4,true,true,candidate,004924
16,0.15,4,0.5,0.005,0.003395635504092276,0.003395635504092276,0.5,4,true,true,candidate,004925
16,0.15,4,0.5,0.01,0.00339563550478561,0.00339563550478561,0.5,4,true,true,candidate,004926
16,0.15,4,0.5,0.02,0.0033956355240825076,0.0033956355240825076,0.5,4,true,true,candidate,004927
16,0.15,4,1.0,0.005,0.011379757246669397,0.011379757246669397,1.0,4,true,true,candidate,004928
16,0.15,4,1.0,0.01,0.011379757246854139,0.011379757246854139,1.0,4,true,true,candidate,004929
16,0.15,4,1.0,0.02,0.01137975726595708,0.01137975726595708,1.0,4,true,true,candidate,004930
16,0.15,4,3.0,0.005,0.02553519205388055,0.02553519205388055,3.0,4,true,true,candidate,004931
16,0.15,4,3.0,0.01,0.02553519205947752,0.02553519205947752,3.0,4,true,true,candidate,004932
16,0.15,4,3.0,0.02,0.02553519220343281,0.02553519220343281,3.0,4,true,true,candidate,004933
16,0.15,6,0.3,0.005,0.002202498758832051,0.002202498758832051,0.3,6,true,true,candidate,004934
16,0.15,6,0.3,0.01,0.002202498753446248,0.002202498753446248,0.3,6,true,true,candidate,004935
16,0.15,6,0.3,0.02,0.002202498681340926,0.002202498681340926,0.3,6,true,true,candidate,004936
16,0.15,6,0.5,0.005,0.003815930518837997,0.003815930518837997,0.5,6,true,true,candidate,004937
16,0.15,6,0.5,0.01,0.0038159305111263877,0.0038159305111263877,0.5,6,true,true,candidate,004938
16,0.15,6,0.5,0.02,0.003815930410875469,0.003815930410875469,0.5,6,true,true,candidate,004939
16,0.15,6,1.0,0.005,0.004750271673802044,0.0037013796788561994,0.75,6,true,true,candidate,004940
16,0.15,6,1.0,0.01,0.004750271665538543,0.0037013796725404737,0.75,6,true,true,candidate,004941
16,0.15,6,1.0,0.02,0.004749202261051024,0.0037013796172888926,0.76,6,true,true,candidate,004942
16,0.15,6,3.0,0.005,0.011481899609217975,0.011481899609217975,3.0,6,true,true,candidate,004943
16,0.15,6,3.0,0.01,0.011481899586511916,0.011481899586511916,3.0,6,true,true,candidate,004944
16,0.15,6,3.0,0.02,0.011481899094926477,0.011481899094926477,3.0,6,true,true,candidate,004945
16,0.15,8,0.3,0.005,0.002706124189136516,0.002706124189136516,0.3,5,true,true,candidate,004946
16,0.15,8,0.3,0.01,0.002706124195438586,0.002706124195438586,0.3,5,true,true,candidate,004947
16,0.15,8,0.3,0.02,0.0027061244726318545,0.0027061244726318545,0.3,5,true,true,candidate,004948
16,0.15,8,0.5,0.005,0.00536858286327524,0.00536858286327524,0.5,5,true,true,candidate,004949
16,0.15,8,0.5,0.01,0.005368582875979744,0.005368582875979744,0.5,5,true,true,candidate,004950
16,0.15,8,0.5,0.02,0.005368583371897051,0.005368583371897051,0.5,5,true,true,candidate,004951
16,0.15,8,1.0,0.005,0.006238187310142029,0.0011907420789156742,0.645,7,true,true,candidate,004952
16,0.15,8,1.0,0.01,0.006237929346040394,0.001190741998862599,0.65,7,true,true,candidate,004953
16,0.15,8,1.0,0.02,0.0062360702531256695,0.0011907401360276015,0.64,7,true,true,candidate,004954
16,0.15,8,3.0,0.005,0.047692835833230474,0.03836400541542684,1.945,7,true,false,candidate,004955
16,0.15,8,3.0,0.01,0.047692672231526956,0.038364005401195556,1.94,7,true,false,candidate,004956
16,0.15,8,3.0,0.02,0.04769266936828709,0.03836400338281498,1.94,7,true,false,candidate,004957
16,0.15,12,0.3,0.005,0.00033784569998207564,0.0003360978968913742,0.29,2,false,true,candidate,004958
16,0.15,12,0.3,0.01,0.0003378456083962256,0.00033609780231147473,0.29,2,false,true,candidate,004959
16,0.15,12,0.3,0.02,0.0003360955352262885,0.0003360955352262885,0.3,2,false,true,candidate,004960
16,0.15,12,0.5,0.005,0.0009867623125565663,0.0009867623125565663,0.5,3,false,true,candidate,004961
16,0.15,12,0.5,0.01,0.0009867624536707977,0.0009867624536707977,0.5,3,false,true,candidate,004962
16,0.15,12,0.5,0.02,0.0009867659776942041,0.0009867659776942041,0.5,3,false,true,candidate,004963
16,0.15,12,1.0,0.005,0.015214686633952871,0.015214686633952871,1.0,3,false,true,candidate,004964
16,0.15,12,1.0,0.01,0.01521468690192496,0.01521468690192496,1.0,3,false,true,candidate,004965
16,0.15,12,1.0,0.02,0.01521469370955542,0.01521469370955542,1.0,3,false,true,candidate,004966
16,0.15,12,3.0,0.005,0.03015683689013505,0.016772490075125938,2.32,8,true,false,candidate,004967
16,0.15,12,3.0,0.01,0.03015683766985145,0.016772491195218734,2.32,8,true,false,candidate,004968
16,0.15,12,3.0,0.02,0.030156856205518563,0.016772517221358755,2.32,8,true,false,candidate,004969
16,0.15,16,0.3,0.005,0.010749010872069586,0.010749010872069586,0.3,1,false,true,candidate,004970
16,0.15,16,0.3,0.01,0.010749010631841749,0.010749010631841749,0.3,1,false,true,candidate,004971
16,0.15,16,0.3,0.02,0.010749004315227406,0.010749004315227406,0.3,1,false,true,candidate,004972
16,0.15,16,0.5,0.005,0.02410526783968958,0.02410526783968958,0.5,1,false,true,candidate,004973
16,0.15,16,0.5,0.01,0.024105267372428685,0.024105267372428685,0.5,1,false,true,candidate,004974
16,0.15,16,0.5,0.02,0.02410525573025435,0.02410525573025435,0.5,1,false,true,candidate,004975
16,0.15,16,1.0,0.005,0.035265506611367625,0.030272563374795558,0.8,2,false,false,candidate,004976
16,0.15,16,1.0,0.01,0.035265506027700955,0.030272562864315455,0.8,2,false,false,candidate,004977
16,0.15,16,1.0,0.02,0.035265489896001645,0.030272546212793516,0.8,2,false,false,candidate,004978
16,0.15,16,3.0,0.005,0.035265506611367625,0.011904964419223951,0.8,8,true,false,candidate,004979
16,0.15,16,3.0,0.01,0.035265506027700955,0.011904962421820153,0.8,8,true,false,candidate,004980
16,0.15,16,3.0,0.02,0.035265489896001645,0.011904905486983974,0.8,8,true,false,candidate,004981
16,0.2,4,0.3,0.005,0.0016534634431963902,0.0016534634431963902,0.3,4,true,true,candidate,004982
16,0.2,4,0.3,0.01,0.0016534634437852525,0.0016534634437852525,0.3,4,true,true,candidate,004983
16,0.2,4,0.3,0.02,0.001653463458094917,0.001653463458094917,0.3,4,true,true,candidate,004984
16,0.2,4,0.5,0.005,0.003395635504092276,0.003395635504092276,0.5,4,true,true,candidate,004985
16,0.2,4,0.5,0.01,0.00339563550478561,0.00339563550478561,0.5,4,true,true,candidate,004986
16,0.2,4,0.5,0.02,0.0033956355240825076,0.0033956355240825076,0.5,4,true,true,candidate,004987
16,0.2,4,1.0,0.005,0.011379757246669397,0.011379757246669397,1.0,4,true,true,candidate,004988
16,0.2,4,1.0,0.01,0.011379757246854139,0.011379757246854139,1.0,4,true,true,candidate,004989
16,0.2,4,1.0,0.02,0.01137975726595708,0.01137975726595708,1.0,4,true,true,candidate,004990
16,0.2,4,3.0,0.005,0.02553519205388055,0.02553519205388055,3.0,4,true,true,candidate,004991
16,0.2,4,3.0,0.01,0.02553519205947752,0.02553519205947752,3.0,4,true,true,candidate,004992
16,0.2,4,3.0,0.02,0.02553519220343281,0.02553519220343281,3.0,4,true,true,candidate,004993
16,0.2,6,0.3,0.005,0.002202498758832051,0.002202498758832051,0.3,2,false,true,candidate,004994
16,0.2,6,0.3,0.01,0.002202498753446248,0.002202498753446248,0.3,2,false,true,candidate,004995
16,0.2,6,0.3,0.02,0.002202498681340926,0.002202498681340926,0.3,2,false,true,candidate,004996
16,0.2,6,0.5,0.005,0.003815930518837997,0.003815930518837997,0.5,3,false,true,candidate,004997
16,0.2,6,0.5,0.01,0.0038159305111263877,0.0038159305111263877,0.5,3,false,true,candidate,004998
16,0.2,6,0.5,0.02,0.003815930410875469,0.003815930410875469,0.5,3,false,true,candidate,004999
16,0.2,6,1.0,0.005,0.004750271673802044,0.0037013796788561994,0.75,3,false,true,candidate,005000
16,0.2,6,1.0,0.01,0.004750271665538543,0.0037013796725404737,0.75,3,false,true,candidate,005001
16,0.2,6,1.0,0.02,0.004749202261051024,0.0037013796172888926,0.76,3,false,true,candidate,005002
16,0.2,6,3.0,0.005,0.011481899609217975,0.011481899609217975,3.0,4,true,true,candidate,005003
16,0.2,6,3.0,0.01,0.011481899586511916,0.011481899586511916,3.0,4,true,true,candidate,005004
16,0.2,6,3.0,0.02,0.011481899094926477,0.011481899094926477,3.0,4,true,true,candidate,005005
16,0.2,8,0.3,0.005,0.002706124189136516,0.002706124189136516,0.3,2,false,true,candidate,005006
16,0.2,8,0.3,0.01,0.002706124195438586,0.002706124195438586,0.3,2,false,true,candidate,005007
16,0.2,8,0.3,0.02,0.0027061244726318545,0.0027061244726318545,0.3,2,false,true,candidate,005008
16,0.2,8,0.5,0.005,0.00536858286327524,0.00536858286327524,0.5,3,false,true,candidate,005009
16,0.2,8,0.5,0.01,0.005368582875979744,0.005368582875979744,0.5,3,false,true,candidate,005010
16,0.2,8,0.5,0.02,0.005368583371897051,0.005368583371897051,0.5,3,false,true,candidate,005011
16,0.2,8,1.0,0.005,0.006238187310142029,0.0011907420789156742,0.645,4,true,true,candidate,005012
16,0.2,8,1.0,0.01,0.006237929346040394,0.001190741998862599,0.65,4,true,true,candidate,005013
16,0.2,8,1.0,0.02,0.0062360702531256695,0.0011907401360276015,0.64,4,true,true,candidate,005014
16,0.2,8,3.0,0.005,0.047692835833230474,0.03836400541542684,1.945,7,true,false,candidate,005015
16,0.2,8,3.0,0.01,0.047692672231526956,0.038364005401195556,1.94,7,true,false,candidate,005016
16,0.2,8,3.0,0.02,0.04769266936828709,0.03836400338281498,1.94,7,true,false,candidate,005017
16,0.2,12,0.3,0.005,0.00033784569998207564,0.0003360978968913742,0.29,1,false,true,candidate,005018
16,0.2,12,0.3,0.01,0.0003378456083962256,0.00033609780231147473,0.29,1,false,true,candidate,005019
16,0.2,12,0.3,0.02,0.0003360955352262885,0.0003360955352262885,0.3,1,false,true,candidate,005020
16,0.2,12,0.5,0.005,0.0009867623125565663,0.0009867623125565663,0.5,2,false,true,candidate,005021
16,0.2,12,0.5,0.01,0.0009867624536707977,0.0009867624536707977,0.5,2,false,true,candidate,005022
16,0.2,12,0.5,0.02,0.0009867659776942041,0.0009867659776942041,0.5,2,false,true,candidate,005023
16,0.2,12,1.0,0.005,0.015214686633952871,0.015214686633952871,1.0,3,false,true,candidate,005024
16,0.2,12,1.0,0.01,0.01521468690192496,0.01521468690192496,1.0,3,false,true,candidate,005025
16,0.2,12,1.0,0.02,0.01521469370955542,0.01521469370955542,1.0,3,false,true,candidate,005026
16,0.2,12,3.0,0.005,0.03015683689013505,0.016772490075125938,2.32,7,true,false,candidate,005027
16,0.2,12,3.0,0.01,0.03015683766985145,0.016772491195218734,2.32,7,true,false,candidate,005028
16,0.2,12,3.0,0.02,0.030156856205518563,0.016772517221358755,2.32,7,true,false,candidate,005029
16,0.2,16,0.3,0.005,0.010749010872069586,0.010749010872069586,0.3,1,false,true,candidate,005030
16,0.2,16,0.3,0.01,0.010749010631841749,0.010749010631841749,0.3,1,false,true,candidate,005031
16,0.2,16,0.3,0.02,0.010749004315227406,0.010749004315227406,0.3,1,false,true,candidate,005032
16,0.2,16,0.5,0.005,0.02410526783968958,0.02410526783968958,0.5,1,false,true,candidate,005033
